,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,PA_flag,AB_flag,Is_Hit,SwungOn,ContactMade_Fair,ContactMade_Foul,BatterTeam,PitcherTeam
6583,CU,2021-03-17,83.5,-2.25,6.17,"Alcantara, Sandy",643446,645261,,swinging_strike,,,,,13.0,Jeff McNeil called out on strikes.,S,L,R,MIA,NYM,S,,,0,0,2021,0.13,-0.44,-0.88,1.85,,,,2,3,Top,,,,,595751,,,2.8885664668093467,-121.6467276994542,-2.675114445371073,0.7410652816459284,22.056441197464757,-36.29997373785863,3.42,1.55,,,,83.0,2372.0,5.7,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.78,,,,,,,,17,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic,45.0,0.0,,,,0.0,1,0,0,NYM,MIA
6571,CU,2021-03-17,81.6,-2.06,6.17,"Alcantara, Sandy",542340,645261,,foul,,,,,5.0,Jonathan Villar strikes out swinging.,S,L,R,MIA,NYM,S,,,0,0,2021,0.39,-0.17,0.08,2.5,,,,0,5,Top,,,,,595751,,,4.011414937777578,-118.79816186200432,-1.3638172565612667,2.9181544725296225,23.05553775226766,-33.72399592367565,3.36,1.68,5.0,91.4,-27.0,80.6,2352.0,5.6,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.86,,,,,,,,27,1,Curveball,0,0,0,0,0,0,0,0,,,57.0,0.0,,,,0.0,1,0,1,NYM,MIA
6578,CH,2021-03-17,89.7,-2.57,6.15,"Alcantara, Sandy",624424,645261,,called_strike,,,,,1.0,Michael Conforto called out on strikes.,S,L,R,MIA,NYM,S,,,0,0,2021,-1.39,0.37,-0.33,3.05,,,596019.0,0,4,Top,,,,,595751,,,8.42145865226339,-130.54753883489025,-2.546705210755431,-17.60227740713433,24.090147958957203,-27.558391586320862,2.97,1.47,,,,89.9,1980.0,6.1,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.39,,,,,,,,22,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Strategic,235.0,0.0,,,,0.0,0,0,0,NYM,MIA
6570,CH,2021-03-17,91.2,-1.94,6.15,"Alcantara, Sandy",542340,645261,,ball,,,,,14.0,Jonathan Villar strikes out swinging.,S,L,R,MIA,NYM,B,,,0,1,2021,-1.27,0.23,1.18,1.22,,,,0,5,Top,,,,,595751,,,10.493531734793187,-132.45989838779542,-7.034375785430399,-17.02505578959034,24.222328978074724,-28.179525747363908,3.25,1.67,,,,91.1,1957.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.48,,,,,,,,27,2,Changeup,0,0,0,0,0,0,0,0,,,239.0,0.0,,,,0.0,0,0,0,NYM,MIA
6555,SI,2021-03-17,96.8,-2.66,6.1,"Alcantara, Sandy",621512,645261,field_out,hit_into_play,,,,,1.0,"Tomas Nido grounds out, second baseman Jazz Chisholm to first baseman Jesus Aguilar.",S,R,R,MIA,NYM,X,4.0,ground_ball,0,0,2021,-1.32,0.71,-0.5,3.18,,,641645.0,2,5,Top,141.45,143.74,,,595751,,,8.705156630570965,-140.6597110029559,-3.8118427500101775,-19.4870060894161,32.546475074668656,-21.99816119312945,3.36,1.68,44.0,94.9,-1.0,96.2,3446.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.46,0.291,0.262,0.0,,0.0,0.0,2.0,30,1,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,285.0,0.031,,1.0,1.0,0.0,1,1,1,NYM,MIA
6568,CH,2021-03-17,89.7,-1.98,6.14,"Alcantara, Sandy",542340,645261,,ball,,,,,14.0,Jonathan Villar strikes out swinging.,S,L,R,MIA,NYM,B,,,2,1,2021,-1.48,0.24,0.18,0.52,,,,0,5,Top,,,,,595751,,,8.3855709559174,-130.26068720898823,-8.376179524275928,-18.59331926319379,24.069735319908908,-27.98361125528544,3.22,1.67,,,,89.3,1987.0,5.9,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.62,,,,,,,,27,4,Changeup,0,0,0,0,0,0,0,0,Infield shift,Strategic,237.0,0.0,,,,0.0,0,0,0,NYM,MIA
6567,FF,2021-03-17,96.8,-2.31,6.03,"Alcantara, Sandy",542340,645261,,foul,,,,,13.0,Jonathan Villar strikes out swinging.,S,L,R,MIA,NYM,S,,,3,1,2021,-0.87,1.22,-1.08,2.45,,,,0,5,Top,,,,,595751,,,5.207741987116787,-140.83642613013706,-6.791768715824435,-12.661099634456734,28.18045699187314,-14.616989993457231,3.36,1.68,140.0,96.1,5.0,96.6,2313.0,5.9,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.6,,,,,,,,27,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,229.0,0.0,,,,0.0,1,0,1,NYM,MIA
6566,CH,2021-03-17,91.0,-1.93,6.09,"Alcantara, Sandy",542340,645261,strikeout,swinging_strike,,,,,7.0,Jonathan Villar strikes out swinging.,S,L,R,MIA,NYM,S,2.0,,3,2,2021,-1.54,0.13,-0.28,1.6,,,,0,5,Top,,,,,595751,,,7.382476209426854,-132.31708578467206,-5.626644978168564,-19.662780529600603,26.888783706419847,-29.60642873644201,3.36,1.68,,,,90.5,2008.0,5.9,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.56,,,0.0,,0.0,0.0,,27,6,Changeup,0,0,0,0,0,0,0,0,Infield shift,Strategic,277.0,0.03,,1.0,1.0,0.0,1,0,0,NYM,MIA
6565,FF,2021-03-17,96.9,-2.14,6.05,"Alcantara, Sandy",641645,645261,,ball,,,,,11.0,Luis Guillorme singles on a ground ball to left fielder Corey Dickerson.,S,L,R,MIA,NYM,B,,,0,0,2021,-0.84,1.09,-1.31,3.69,,,,1,5,Top,,,,,595751,,,4.102749788993081,-141.1370448669855,-3.274417655440289,-12.146411574276062,30.4546149327174,-17.020918857548057,3.07,1.62,,,,96.4,2220.0,5.8,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.67,,,,,,,,28,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,225.0,0.0,,,,0.0,0,0,0,NYM,MIA
6564,FF,2021-03-17,95.8,-2.11,6.1,"Alcantara, Sandy",641645,645261,,foul,,,,,5.0,Luis Guillorme singles on a ground ball to left fielder Corey Dickerson.,S,L,R,MIA,NYM,S,,,1,0,2021,-0.65,1.21,-0.11,2.4,,,,1,5,Top,,,,,595751,,,6.716161757756505,-139.3639748986239,-6.883031067135003,-9.876517972227344,29.12477524114737,-15.087624783554867,3.27,1.63,264.0,79.3,50.0,95.5,2175.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.54,,,,,,,,28,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,227.0,0.0,,,,0.0,1,0,1,NYM,MIA
6563,FF,2021-03-17,96.3,-2.08,6.08,"Alcantara, Sandy",641645,645261,,ball,,,,,11.0,Luis Guillorme singles on a ground ball to left fielder Corey Dickerson.,S,L,R,MIA,NYM,B,,,1,1,2021,-0.79,1.14,-0.81,3.9,,,,1,5,Top,,,,,595751,,,5.118984692895607,-140.21385463392423,-2.8275754581938397,-11.51294989392532,30.507981056191365,-16.65225756584148,3.05,1.62,,,,96.0,2125.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.52,,,,,,,,28,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,227.0,0.0,,,,0.0,0,0,0,NYM,MIA
6562,FF,2021-03-17,96.4,-2.17,6.03,"Alcantara, Sandy",641645,645261,,ball,,,,,11.0,Luis Guillorme singles on a ground ball to left fielder Corey Dickerson.,S,L,R,MIA,NYM,B,,,2,1,2021,-0.85,0.99,-1.15,3.77,,,,1,5,Top,,,,,595751,,,4.608827845504919,-140.38471110861676,-2.737695476529595,-12.279503888525676,28.841982867763736,-18.60318221172985,3.02,1.62,,,,96.0,2034.0,5.8,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.67,,,,,,,,28,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,229.0,0.0,,,,0.0,0,0,0,NYM,MIA
6561,SI,2021-03-17,96.5,-2.07,6.0,"Alcantara, Sandy",641645,645261,,foul,,,,,4.0,Luis Guillorme singles on a ground ball to left fielder Corey Dickerson.,S,L,R,MIA,NYM,S,,,3,1,2021,-1.55,0.63,-0.42,2.47,,,,1,5,Top,,,,,595751,,,7.84337332447645,-140.29351883094287,-5.25941448434544,-22.24579379321667,29.57585753406223,-22.90549364363229,3.27,1.63,250.0,80.6,45.0,96.3,2233.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.45,,,,,,,,28,5,Sinker,0,0,0,0,0,0,0,0,Infield shift,Strategic,225.0,0.0,,,,0.0,1,0,1,NYM,MIA
6560,FF,2021-03-17,98.5,-2.14,5.99,"Alcantara, Sandy",641645,645261,single,hit_into_play,,,,,7.0,Luis Guillorme singles on a ground ball to left fielder Corey Dickerson.,S,L,R,MIA,NYM,X,7.0,ground_ball,3,2,2021,-0.9,1.02,-0.5,2.01,,,,1,5,Top,92.67,122.8,,,595751,,,6.497692413611349,-143.29304228600873,-7.749607918042899,-13.90999074751852,29.946182891663096,-16.503855547516117,3.27,1.63,123.0,98.1,5.0,98.4,2347.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.49,0.534,0.512,0.9,,1.0,0.0,4.0,28,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,227.0,-0.033,,1.0,1.0,1.0,1,1,1,NYM,MIA
6559,SI,2021-03-17,97.3,-2.71,6.02,"Alcantara, Sandy",546991,645261,,called_strike,,,,,7.0,Albert Almora lines out to left fielder Corey Dickerson.,S,R,R,MIA,NYM,S,,,0,0,2021,-1.65,0.73,-0.34,2.1,,,641645.0,1,5,Top,,,,,595751,,,10.069901037264952,-141.23664117358445,-6.63386175472974,-24.32123139090152,30.416401222855185,-21.02621408737551,3.23,1.72,,,,97.0,2280.0,6.1,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.36,,,,,,,,29,1,Sinker,0,0,0,0,0,0,0,0,,,225.0,0.0,,,,0.0,0,0,0,NYM,MIA
6558,SL,2021-03-17,88.9,-2.72,5.99,"Alcantara, Sandy",546991,645261,,ball,,,,,14.0,Albert Almora lines out to left fielder Corey Dickerson.,S,R,R,MIA,NYM,B,,,0,1,2021,-0.2,0.2,0.47,0.84,,,641645.0,1,5,Top,,,,,595751,,,8.16853662762118,-129.1328238518295,-6.988354157767976,-3.812571490564516,24.606170332660103,-28.70616868736776,3.31,1.72,,,,88.6,2320.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.5,,,,,,,,29,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,214.0,0.0,,,,0.0,0,0,0,NYM,MIA
6557,SL,2021-03-17,88.6,-2.59,5.97,"Alcantara, Sandy",546991,645261,,ball,,,,,13.0,Albert Almora lines out to left fielder Corey Dickerson.,S,R,R,MIA,NYM,B,,,1,1,2021,-0.36,0.41,-1.07,2.02,,,641645.0,1,5,Top,,,,,595751,,,4.451197132108197,-128.94536337979878,-4.394684323761794,-4.921045080588891,28.131900549055832,-26.85580250414899,3.2,1.72,,,,88.1,2304.0,6.1,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.42,,,,,,,,29,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,237.0,0.0,,,,0.0,0,0,0,NYM,MIA
6556,SI,2021-03-17,97.0,-2.66,6.01,"Alcantara, Sandy",546991,645261,field_out,hit_into_play,,,,,13.0,Albert Almora lines out to left fielder Corey Dickerson.,S,R,R,MIA,NYM,X,7.0,line_drive,2,1,2021,-1.26,0.63,-0.91,2.17,,,641645.0,1,5,Top,126.0,204.5,,,595751,,,7.556744639217528,-141.02779475693998,-6.167518455298984,-18.56118854440717,29.81901433020656,-22.596587875957475,3.45,1.73,325.0,86.4,25.0,97.0,2263.0,6.2,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.3,0.126,0.138,0.0,,0.0,0.0,3.0,29,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226.0,0.037,,1.0,1.0,0.0,1,1,1,NYM,MIA
6585,FF,2021-03-17,97.6,-2.28,6.05,"Alcantara, Sandy",605480,645261,,ball,,,,,13.0,"Mallex Smith strikes out swinging, catcher Jorge Alfaro to first baseman Jesus Aguilar.",S,L,R,MIA,NYM,B,,,1,2,2021,-0.8,1.14,-1.27,2.37,,,,1,3,Top,,,,,595751,,,4.528752458708521,-142.02735230724937,-6.988321197213999,-11.883562964053654,32.58460843033107,-15.314212331421018,3.16,1.63,,,,96.9,2176.0,5.9,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.61,,,,,,,,16,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,,222.0,0.0,,,,0.0,0,0,0,NYM,MIA
6569,FF,2021-03-17,96.2,-1.99,6.03,"Alcantara, Sandy",542340,645261,,ball,,,,,14.0,Jonathan Villar strikes out swinging.,S,L,R,MIA,NYM,B,,,1,1,2021,-1.09,1.09,0.03,1.43,,,,0,5,Top,,,,,595751,,,7.727979881824628,-139.78403756220547,-9.014056766506904,-15.97492409702044,28.409677430051037,-16.121558984570882,3.25,1.67,,,,95.6,2253.0,5.8,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.69,,,,,,,,27,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,230.0,0.0,,,,0.0,0,0,0,NYM,MIA
6586,FF,2021-03-17,96.2,-2.4,5.93,"Alcantara, Sandy",605480,645261,,called_strike,,,,,9.0,"Mallex Smith strikes out swinging, catcher Jorge Alfaro to first baseman Jesus Aguilar.",S,L,R,MIA,NYM,S,,,1,1,2021,-1.19,1.13,0.37,2.01,,,,1,3,Top,,,,,595751,,,9.96556830244216,-139.577267222259,-7.26735589544448,-17.905217131350035,33.82092435606241,-15.830970924937365,3.27,1.63,,,,95.3,2243.0,6.1,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.4,,,,,,,,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,229.0,0.0,,,,0.0,0,0,0,NYM,MIA
6581,FF,2021-03-17,98.3,-2.09,6.02,"Alcantara, Sandy",643446,645261,strikeout,called_strike,,,,,7.0,Jeff McNeil called out on strikes.,S,L,R,MIA,NYM,S,2.0,,0,2,2021,-0.85,1.12,-0.58,1.61,,,,2,3,Top,,,,,595751,,,6.004524676637248,-142.8984964183385,-9.02912847092616,-13.0289520825568,32.49398929092482,-14.973256961975125,3.43,1.67,,,,97.8,2283.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.47,,,0.0,,0.0,0.0,,17,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,227.0,0.011,,1.0,1.0,0.0,0,0,0,NYM,MIA
6588,CU,2021-03-17,82.4,-2.16,6.12,"Alcantara, Sandy",605480,645261,,ball,,,,,14.0,"Mallex Smith strikes out swinging, catcher Jorge Alfaro to first baseman Jesus Aguilar.",S,L,R,MIA,NYM,B,,,0,0,2021,0.21,-0.47,0.87,0.56,,,,1,3,Top,,,,,595751,,,6.41860290074622,-119.83930446433406,-5.151032614902009,0.7450335966741081,23.64230144787554,-35.86325384081891,3.16,1.54,,,,81.6,2258.0,5.9,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.64,,,,,,,,16,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic,34.0,0.0,,,,0.0,0,0,0,NYM,MIA
6587,SI,2021-03-17,95.5,-2.57,6.02,"Alcantara, Sandy",605480,645261,,swinging_strike,,,,,11.0,"Mallex Smith strikes out swinging, catcher Jorge Alfaro to first baseman Jesus Aguilar.",S,L,R,MIA,NYM,S,,,1,0,2021,-1.57,0.55,-1.07,2.77,,,,1,3,Top,,,,,595751,,,7.4118679459992896,-138.8472771486181,-4.1506778795715125,-22.02350026138907,29.43499948621576,-24.33049622733342,3.27,1.63,,,,95.0,2258.0,5.9,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.58,,,,,,,,16,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Strategic,224.0,0.0,,,,0.0,1,0,0,NYM,MIA
6618,FF,2021-03-17,96.4,-2.35,6.16,"Alcantara, Sandy",643446,645261,,called_strike,,,,,8.0,"Jeff McNeil grounds out, third baseman Brian Anderson to first baseman Jesus Aguilar.",S,L,R,MIA,NYM,S,,,0,0,2021,-1.12,1.09,-0.06,1.89,,,,0,1,Top,,,,,595751,,,8.524835935678297,-140.11871958536133,-8.24573215716807,-16.52104162960458,27.42673342890416,-16.194187912240643,3.41,1.7,,,,96.1,2262.0,5.9,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.62,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,227.0,0.0,,,,0.0,0,0,0,NYM,MIA
6617,FF,2021-03-17,97.2,-2.44,6.09,"Alcantara, Sandy",643446,645261,,swinging_strike,,,,,13.0,"Jeff McNeil grounds out, third baseman Brian Anderson to first baseman Jesus Aguilar.",S,L,R,MIA,NYM,S,,,0,1,2021,-1.04,1.28,-0.14,1.51,,,,0,1,Top,,,,,595751,,,8.478102641640366,-141.12350697449273,-9.651431490667235,-15.672934655561818,28.845308141912973,-13.061311571661628,3.41,1.7,,,,96.9,2265.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.48,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,227.0,0.0,,,,0.0,1,0,0,NYM,MIA
6616,FF,2021-03-17,97.1,-2.37,6.1,"Alcantara, Sandy",643446,645261,field_out,hit_into_play,,,,,13.0,"Jeff McNeil grounds out, third baseman Brian Anderson to first baseman Jesus Aguilar.",S,L,R,MIA,NYM,X,5.0,ground_ball,0,2,2021,-1.21,1.01,-0.44,1.55,,,,0,1,Top,148.91,156.81,,,595751,,,7.898521321451575,-141.10147169252664,-8.965138778808246,-17.960153593624007,28.49799144446636,-16.89680158516862,3.41,1.7,44.0,86.2,1.0,97.2,2282.0,6.2,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.32,0.3,0.291,0.0,,0.0,0.0,2.0,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,230.0,0.022,,1.0,1.0,0.0,1,1,1,NYM,MIA
6615,FF,2021-03-17,96.3,-2.57,6.14,"Alcantara, Sandy",596019,645261,,ball,,,,,1.0,Francisco Lindor singles on a line drive to left fielder Corey Dickerson.,S,L,R,MIA,NYM,B,,,0,0,2021,-0.72,1.15,-0.79,3.36,,,,1,1,Top,,,,,595751,,,6.324542467504887,-140.06728872640844,-4.40635537721779,-10.892890323803067,30.78797690555781,-16.252370565399797,3.24,1.66,,,,96.0,2100.0,6.1,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.43,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,231.0,0.0,,,,0.0,0,0,0,NYM,MIA
6614,FF,2021-03-17,96.7,-2.47,6.22,"Alcantara, Sandy",596019,645261,,ball,,,,,11.0,Francisco Lindor singles on a line drive to left fielder Corey Dickerson.,S,L,R,MIA,NYM,B,,,1,0,2021,-0.92,1.07,-1.42,2.59,,,,1,1,Top,,,,,595751,,,4.863259157187116,-140.7015290379468,-6.556899073706254,-13.276519603751964,30.216569520468447,-16.62424473457086,3.28,1.66,,,,96.4,2030.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.51,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,223.0,0.0,,,,0.0,0,0,0,NYM,MIA
6612,CU,2021-03-17,84.4,-2.56,6.26,"Alcantara, Sandy",624424,645261,,ball,,,,,11.0,Michael Conforto strikes out swinging.,S,L,R,MIA,NYM,B,,,0,0,2021,0.15,-0.5,-0.96,2.81,,,596019.0,1,1,Top,,,,,595751,,,3.421926225392925,-122.99512803487151,-0.7129263168559261,0.8586619904996485,23.76000029645285,-37.301429114274406,2.99,1.59,,,,84.3,2366.0,6.1,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.42,,,,,,,,3,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic,39.0,0.0,,,,0.0,0,0,0,NYM,MIA
6611,CH,2021-03-17,90.8,-2.5,6.06,"Alcantara, Sandy",624424,645261,,swinging_strike,,,,,14.0,Michael Conforto strikes out swinging.,S,L,R,MIA,NYM,S,,,1,0,2021,-1.5,0.12,0.19,0.92,,,596019.0,1,1,Top,,,,,595751,,,9.906701606458991,-131.72216919930852,-7.186489583192166,-19.531320891056392,26.80777709365369,-29.444433025484624,3.41,1.7,,,,90.6,1789.0,6.2,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.25,,,,,,,,3,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Strategic,239.0,0.0,,,,0.0,1,0,0,NYM,MIA
6610,CH,2021-03-17,90.9,-2.42,6.13,"Alcantara, Sandy",624424,645261,,swinging_strike,,,,,4.0,Michael Conforto strikes out swinging.,S,L,R,MIA,NYM,S,,,1,1,2021,-1.62,0.15,-0.67,2.87,,,596019.0,1,1,Top,,,,,595751,,,7.84014129820287,-132.27467414701724,-2.614942520744988,-20.692723462374325,26.69181523482542,-30.017862327935383,3.41,1.7,,,,90.9,1866.0,6.2,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.33,,,,,,,,3,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Strategic,230.0,0.0,,,,0.0,1,0,0,NYM,MIA
6609,FF,2021-03-17,98.0,-2.51,6.09,"Alcantara, Sandy",624424,645261,,ball,,,,,11.0,Michael Conforto strikes out swinging.,S,L,R,MIA,NYM,B,,,1,2,2021,-0.93,1.12,-1.68,3.42,,,596019.0,1,1,Top,,,,,595751,,,4.389148052529336,-142.6150496261244,-4.310633781779263,-13.730129562633604,33.36862547279795,-16.09346897818632,3.01,1.56,,,,97.8,2116.0,6.2,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.31,,,,,,,,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,229.0,0.0,,,,0.0,0,0,0,NYM,MIA
6608,CH,2021-03-17,91.2,-2.46,6.12,"Alcantara, Sandy",624424,645261,strikeout,swinging_strike,,,,,14.0,Michael Conforto strikes out swinging.,S,L,R,MIA,NYM,S,2.0,,2,2,2021,-1.54,0.35,0.07,0.8,,,596019.0,1,1,Top,,,,,595751,,,9.666806999479196,-132.30074554463016,-8.180117281288165,-20.235786455215315,29.476040226540896,-26.338360835341057,3.41,1.7,,,,90.9,1948.0,6.4,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.13,,,0.0,,0.0,0.0,,3,5,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,236.0,0.028,,1.0,1.0,0.0,1,0,0,NYM,MIA
6607,CU,2021-03-17,84.5,-2.37,6.08,"Alcantara, Sandy",624413,645261,,swinging_strike,,,,,9.0,Pete Alonso flies out to center fielder Starling Marte.,S,R,R,MIA,NYM,S,,,0,0,2021,0.25,-0.18,0.28,1.83,,,596019.0,2,1,Top,,,,,595751,,,5.675382445051542,-123.01473350639836,-3.1641270308669385,1.3504996034695105,25.0919907475812,-33.604648883856015,3.5,1.75,,,,84.3,2325.0,6.2,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.3,,,,,,,,4,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,49.0,0.0,,,,0.0,1,0,0,NYM,MIA
6606,SI,2021-03-17,96.8,-2.62,6.02,"Alcantara, Sandy",624413,645261,,foul,,,,,13.0,Pete Alonso flies out to center fielder Starling Marte.,S,R,R,MIA,NYM,S,,,0,1,2021,-1.54,0.73,-0.93,2.06,,,596019.0,2,1,Top,,,,,595751,,,7.987008760559692,-140.64342658283945,-6.644035546924617,-22.21350040067896,33.01155701558421,-21.094013968121125,3.5,1.75,,,,96.4,2237.0,6.2,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.26,,,,,,,,4,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,230.0,0.0,,,,0.0,1,0,1,NYM,MIA
6605,FF,2021-03-17,97.3,-2.57,5.99,"Alcantara, Sandy",624413,645261,,ball,,,,,11.0,Pete Alonso flies out to center fielder Starling Marte.,S,R,R,MIA,NYM,B,,,0,2,2021,-1.09,1.13,-1.14,2.76,,,596019.0,2,1,Top,,,,,595751,,,6.341332375810705,-141.55168054176374,-5.737245473961086,-16.065100468452094,32.331716818727216,-15.823503294405697,3.45,1.75,,,,97.2,2164.0,6.3,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.25,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,226.0,0.0,,,,0.0,0,0,0,NYM,MIA
6604,FF,2021-03-17,97.6,-2.52,6.08,"Alcantara, Sandy",624413,645261,field_out,hit_into_play,,,,,8.0,Pete Alonso flies out to center fielder Starling Marte.,S,R,R,MIA,NYM,X,8.0,fly_ball,1,2,2021,-1.06,1.21,-0.08,1.68,,,596019.0,2,1,Top,151.22,59.36,,,595751,,,8.973876917798036,-141.68710587784557,-9.066756366040078,-16.368693687279894,32.364181025844616,-13.946422439284229,3.5,1.75,396.0,104.5,32.0,97.4,2206.0,6.3,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.2,0.837,1.673,0.0,,0.0,0.0,6.0,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,228.0,0.022,,1.0,1.0,0.0,1,1,1,NYM,MIA
6613,FF,2021-03-17,96.7,-2.36,6.09,"Alcantara, Sandy",596019,645261,single,hit_into_play,,,,,1.0,Francisco Lindor singles on a line drive to left fielder Corey Dickerson.,S,L,R,MIA,NYM,X,7.0,line_drive,2,0,2021,-0.96,1.07,-0.69,3.17,,,,1,1,Top,94.66,103.27,,,595751,,,6.601411570411262,-140.60191517925065,-4.621470212276869,-14.277211664125517,32.21876879078944,-17.15688722555313,3.31,1.66,194.0,94.2,10.0,96.0,2149.0,6.0,641967,645261,595751,542583,665862,605119,500743,572816,516782,643265,54.54,0.691,0.641,0.9,,1.0,0.0,4.0,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,230.0,-0.025,,1.0,1.0,1.0,1,1,1,NYM,MIA
